"Eff_Date","Course_ID","Offer_Nbr","Contact_Hours_YN","Contact_Hours","Restriction_YN","Restriction","Avail_NAWD","Quota_YN","Quota","Pre-Requisite_YN","Pre-Requisite","Co-Requisite_YN","Co-Requisite","Assumed_Knowl_YN","Assumed_Knowl","Incompatible_YN","Incompatible","Assessment_YN","Assessment","Biennial_Course_YN","Biennial_Course"
"01/01/2017","004439","1","Y","Up to 3 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","Essay; ethnographic analysis; practical; tutorial presentation","N",""
"01/01/2017","004447","2","Y","Up to 3 hours per week","N","","Y","N","","Y","MATHS 2103 or (MATHS 2201 and MATHS 2202)","N","","Y","Knowledge of Markov Chains such as would be obtained from MATHS 2103","N","","Y","Ongoing assessment 30%, exam 70%","N",""
"01/01/2017","004449","1","Y","Up to 10 hours per week","Y","Before enrolling in this course, students have to find an academic who agrees to supervise the research project.","N","N","","N","","Y","Two Level III courses offered by Discipline other than those serving as prerequisites, or equivalents acceptable to Head","N","","N","","Y","Oral exam, seminar, written project report","N",""
"01/01/2017","004468","1","Y","Up to 2.5 hours per week","N","","Y","N","","Y","One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1103, COMP SCI 1203, COMP SCI 2103 or COMP SCI 2202","N","","Y","COMP SCI 2000","N","","Y","written exam, assignments","N",""
"01/01/2017","004468","2","N","","N","","Y","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","004476","1","N","","N","","Y","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","004514","1","N","","Y","Available to DClinDent students only","N","N","","Y","DENT 8030AHO/BHO","Y","DENT 8001A/BHO","N","","N","","N","","N",""
"01/01/2017","004578","1","N","","N","","Y","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","004587","1","Y","Up to 3 hours per week","Y","Available to MFin&BusEc, GCertAppEc, GCertIntEc, GDipAppEc, GDipIntEc, MAppEc students only","N","N","","Y","ECON 7011 or equivalent","N","","N","","N","","Y","Typically a mid-semester test & final exam","N",""
"01/01/2017","004631","1","Y","Up to 6 hours per week","Y","Available to BFNS students only","N","N","","N","","N","","Y","FOOD SC 2500RG, FOOD SC 2502RG, FOOD SC 2505RG","N","","Y","Assignment and oral presentations","N",""
"01/01/2017","004684","1","Y","By supervision","N","","N","N","","N","","N","","N","","N","","Y","Seminar presentation, dissertation","N",""
"01/01/2017","004705","2","N","","N","","N","N","","N","","N","","N","","N","","Y","Exam/assignments/tests/tutorial work as prescribed at first lecture","N",""
"01/01/2017","004705","3","Y","Up to 3 hours per week","Y","Available to Certificate, Graduate Diploma and Master of Business Administration students only - other students must first meet with program director for enrolment approval","N","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","004724","1","Y","Up to 4 hours per week","Y","Available to MAppEc, & MAdvEc students only","N","N","","Y","ECON 7011 and ECON 7071 or ECON 7072","N","","N","","N","","Y","Typically, mid-semester test, final exam","N",""
"01/01/2017","004774","1","Y","15 days during the Summer vacation","N","","Y","N","","N","","N","","N","","Y","SOIL&WAT 3020WT","Y","Practical exercises, case study, written exam","N",""
"01/01/2017","004785","1","Y","Up to 7 hrs per day over a 2 week intensive","N","","Y","N","","N","","N","","Y","BIOLOGY 1101 & BIOLOGY 1202 & ANIML SC 2503RW","N","","Y","Participation, debate, exam, practical reports, written assignment","N",""
"01/01/2017","004806","1","Y","Up to 3 hours per week","Y","Available to MFin&BusEc, GCertAppEc, GCertIntEc, GDipAppEc, GDipIntEc & MIT&D students only","N","N","","N","","N","","Y","Introductory microeconomics","N","","Y","Typically, tutorial work, mid-term test & final exam","N",""
"01/01/2017","004806","2","N","","N","","N","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","004853","1","Y","Up to 3 hours per week","N","","Y","N","","Y","STATS 2107 or (MATHS 2201 and  MATHS 2202)","N","","Y","Experience with the statistical package R such as would be obtained from STATS 1005 or STATS 2107","N","","Y","ongoing assessment 30%, exam 70%","Y","Offered in odd years"
"01/01/2017","004880","1","Y","Up to 6 hours per week","Y","Available B. Viticulture & Oenology students only","N","N","","Y","OENOLOGY 2503WT","Y","OENOLOGY 3047WT","N","","N","","Y","Final exam, practical reports & tutorial papers","N",""
"01/01/2017","004880","2","Y","Up to 6 hours per week","Y","Available to UWA students only","N","N","","Y","OENOLOGY 2024WA","Y","OENOLOGY 3047WA","N","","N","","Y","Final exam, practical reports & tutorial papers","N",""
"01/01/2017","004945","1","Y","Up to 2.5 hours per week","N","","N","N","","Y","Completed degree in Agricultural Science or Science","N","","N","","N","","Y","To be advised","N",""
"01/01/2017","004949","1","N","","Y","Available to B.HlthSc, B.PsychSc & BSc students only, or by permission of the Head of School or the Course Coordinator","N","N","","N","","N","","Y","ANAT SC 2501 ANAT SC 2200 or equiv. approved by Course Coordinator or Head of Discipline","N","","Y","2 hour written exam 55%, research project: written component 40%, oral component 5%","N",""
"01/01/2017","004967","1","Y","Up to 4 hours per week","Y","Available to BE(Civil & Struct), BE(Architectural) & associated double degree students only","Y","N","","Y","C&ENVENG 2025","N","","N","","N","","Y","Assignments, quizzes, exam, design project","N",""
"01/01/2017","004971","1","N","","N","","N","Y","A quota will apply","N","","N","","N","","N","","N","","N",""
"01/01/2017","004979","1","Y","1 hour individual lesson per week","Y","Aboriginal and Torres Strait Islander students only","N","N","","N","","N","","N","","N","","Y","continuous progress 60%, semester exams  40%","N",""
"01/01/2017","005011","1","Y","3 x 1 hour lectures or equivalent per week","Y","Aboriginal and Torres Strait Islander students only","N","N","","Y","MUSIC 4 A/B or equivalent","N","","N","","N","","Y","class test 20%, assignments 40%, exam 40%","N",""
"01/01/2017","005049","1","N","","Y","Available to MA(AppLing) students only","N","N","","N","","N","","N","","N","","Y","18000 word dissertation","N",""
"01/01/2017","005058","1","Y","Up to 15.5 hours per week","N","","N","N","","Y","CHEM ENG 3024","N","","Y","All Previous CHEM ENG Courses","N","","Y","preliminary report, final report","N",""
"01/01/2017","005090","1","N","","N","","N","N","","Y","MANAGEMT 7086","N","","N","","N","","Y","Exam/assignments/tests/tutorial work as prescribed at first lecture","N",""
"01/01/2017","005104","1","Y","Up to 1 hour per week","N","","Y","N","","N","","N","","N","","N","","Y","Assignments, practical exercises, research participation, multiple choice exam","N",""
"01/01/2017","005139","1","Y","Flexible delivery mode (optional on-campus tutorials in Semester 1 only)","Y","Available to MNSc only","N","N","","N","","N","","N","","N","","Y","Quiz, essay and research proposal","N",""
"01/01/2017","005141","1","Y","Up to 2.5 hours per week","N","","Y","N","","Y","One of COMP SCI 1007, COMP SCI 1009, COMP SCI 1103, COMP SCI 1203, COMP SCI 2103 or COMP SCI 2202","N","","Y","COMP SCI 2000","N","","Y","written exam, assignments","N",""
"01/01/2017","005141","2","N","","N","","Y","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","005156","1","N","","N","","Y","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","005174","1","N","","Y","Available only to students admitted to a relevant Honours program","N","N","","Y","At least 6 units at Level III in each of Pure and Applied Mathematics at credit standard or above.","N","","N","","N","","Y","exams, research project, research seminar","N",""
"01/01/2017","005215","1","Y","By supervision","N","","N","N","","N","","N","","N","","N","","Y","To be advised","N",""
"01/01/2017","005215","2","Y","By supervision","N","","N","N","","N","","N","","N","","N","","Y","To be advised","N",""
"01/01/2017","005224","1","Y","Up to 7 hours per week","N","","N","N","","N","","N","","Y","6 units of Level II Environmental Biology courses, SACE Stage 2 Chemistry and/or Physics","N","","Y","Quizzes, practical work & essay","N",""
"01/01/2017","005230","1","Y","Up to 3 hours per week","N","","Y","N","","Y","MATHS 2100","N","","N","","N","","Y","ongoing assessment 30%, exam 70%","N",""
"01/01/2017","005234","1","Y","Up to 1.5 hours  per week","Y","Aboriginal and Torres Strait Islander students only","N","N","","N","","N","","N","","N","","Y","attendance participation 10%, assignments 25%, Field Studies Workbook 10%, research journal 10%, class report 10%, research proposal 25%, exam 10%","N",""
"01/01/2017","005295","1","Y","By supervision","N","","N","N","","N","","N","","Y","AGRONOMY 1006ARW/BRW & AGRONOMY 2008RW","N","","Y","Contract/project","N",""
"01/01/2017","005305","1","N","","N","","N","N","","N","","N","","N","","N","","Y","participation in seminar, short test in biostatistics, evaluation and written critique of given scientific paper","N",""
"01/01/2017","005340","1","Y","Up to 2 hours per week","N","","N","N","","Y","A minimum of a Credit or above in appropriate Level III performance course or audition or both","N","","N","","N","","Y","65-minute public recital","N",""
"01/01/2017","005344","1","N","","N","","N","N","","N","","N","","N","","N","","Y","ongoing assessment 30%, exam 70%","N",""
"01/01/2017","005385","1","Y","2 x 1.5 hour rehearsals and 1 x 1 hour Performance Forum per week","Y","Aboriginal and Torres Strait Islander students only","N","N","","N","","N","","N","","N","","Y","attendance, participation 20%, rehearsals 30%, in-house performance workshops/performance forums/public performances/school or community workshops approved by department 20%, recording project 10%, field studies trip 10%, performance workbook 10%","N",""
"01/01/2017","005543","1","Y","Up to 5 hours per week","Y","May not be presented towards the BMaCompSc, BMaSc, or BMaSc (Adv)","Y","N","","N","","N","","Y","SACE stage 2 Mathematical Methods","Y","STATS 1004, STATS 1005, ECON 1008, STATS 1504","Y","Ongoing assessment 30%, exam 70%","N",""
"01/01/2017","005543","3","Y","Up to 5 hours per week","Y","May not be presented towards the BMaCompSc, BMaSc, or BMaSc (Adv)","N","N","","N","","N","","Y","SACE state 2 Mathematical Methods","Y","STATS 1000, STATS 1004, STATS 1005, ECON 1008, STATS 1504","Y","ongoing assessment 30%, exam 70%","N",""
"01/01/2017","005554","1","Y","Intensive: 36-40 hours","N","","Y","N","","N","","N","","N","","N","","Y","Identification of a project topic and developing the objectives of this project","N",""
"01/01/2017","005596","1","N","","N","","N","N","","N","","N","","Y","ECON 7096 & ECON 7001","N","","Y","Typically two mid-terms, research proposal","N",""
"01/01/2017","005611","1","Y","Up to 3 hours per week","N","","N","N","","N","","N","","Y","ECON 7071 or equivalent","Y","ECON 3511 & ECON 3035","Y","Typically, tutorial work, mid-semester test, & final exam","N",""
"01/01/2017","005633","1","Y","Up to 3 hours per week","Y","Available to MFin&BusEc, GCertAppEc, GCertIntEc, GDipIntEc, GDipAppEc, MAppEc, students only","N","N","","N","","N","","Y","ECON 7071","N","","Y","Typically tutorial work, a major assignment & a final exam","N",""
"01/01/2017","005672","2","Y","Internal & external mode","N","","N","N","","N","","N","","N","","N","","Y","Exercises, tutorials, major assignment & participation","N",""
"01/01/2017","005675","1","Y","Up to 3 hours per week","N","","Y","N","","Y","STATS 2107 or (MATHS 1012 and ECON 2504) or (MATHS 2201 and 2202)","N","","Y","Experience with the statistical package R such as would be obtained from STATS 1005 or STATS 2107","N","","Y","ongoing assessment 30%, exam 70%","N",""
"01/01/2017","005689","1","Y","Up to 2 hours per week","N","","Y","N","","N","","N","","Y","Level I Mathematics","N","","Y","exam and/or assignments","N",""
"01/01/2017","005700","1","N","","Y","Available only to students admitted to a relevant Honours program","N","N","","Y","At least 9 units of Level III Applied Mathematics courses at credit standard or above and a strong background in Genetics","N","","N","","N","","Y","exams, research project, research seminar","N",""
"01/01/2017","005704","1","Y","Up to 3 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","Reading summary (600 words) 10%, Essay 1 (1,500 words) 35%, Essay 2 + online quizzes (1,500 words) 35%, Online quizzes 10%, Tutorial attendance 10%","N",""
"01/01/2017","005711","1","Y","Up to 5 hours per week","N","","Y","N","","Y","COMP SCI 7007","N","","N","","N","","Y","exam and/or assignments","N",""
"01/01/2017","005740","1","Y","Up to 5 hours per week, plus field trip","Y","Available to B Eng students only, or by permission of the Course Coordinator","N","N","","N","","N","","N","","Y","ENV BIOL 2502 and ENV BIOL 2003","Y","Assignments and/or exam - further details available at beginning of semester","N",""
"01/01/2017","005760","1","Y","Up to 4 hours per week","N","","N","N","","Y","ECON 7059 or ECON 7122","N","","N","","N","","Y","Typically assignments, mid-semester test, final exam, & presentation","N",""
"01/01/2017","005761","1","Y","Up to 4 hours per week","N","","N","N","","Y","ECON 7025 or ECON 7121","N","","N","","N","","Y","Typically assignments, final exam","N",""
"01/01/2017","005770","1","N","","N","","N","N","","N","","N","","N","","N","","Y","Written Integrated Examination (Single Best Answer Questions, Extended Matching Questions, Short Answer/Key Feature Questions)","N",""
"01/01/2017","005782","1","N","","Y","Available only to students admitted to a relevant Honours program","N","N","","Y","At least 9 units of Level III Pure Mathematics courses at credit standard or above and a strong background in Computer Science.","N","","N","","N","","Y","exams, research project, research seminar","N",""
"01/01/2017","005787","1","Y","Up to 7 hours per week","N","","Y","N","","Y","MATHS 1013 or equivalent","N","","Y","GEOLOGY 1000  or PHYSICS 1100 & PHYSICS 1200 or PHYSICS 1101 & PHYSICS 1201","N","","Y","Assignments, quizzes, exam","N",""
