"Term","Course_ID","Offer_Nbr","Class_Nbr","Section","Enrl_Stat","Class_Stat","Assoc","Session","Auto_Enrol","Auto_Enr_2","Class_Type","Cap_Enrl","Tot_Enrl","Comb_Sects_ID","Combined_Sect_Cap_Enrl","Combined_Sect_Tot_Enrl"
"3720","006878","1","23273","WR01","Closed","Active","10","1","","","Non-Enrol","31","31","","",""
"3710","104413","1","12449","PR01","Open","Active","10","1","","","Non-Enrol","8","6","","",""
"3710","105506","1","12758","LE01","Open","Active","10","1","","","Non-Enrol","72","68","","",""
"3710","105059","1","14851","PR01","Open","Active","10","1","","","Non-Enrol","30","7","","",""
"3720","103534","1","21306","PR01","Open","Active","10","1","","","Non-Enrol","52","49","","",""
"3710","102281","2","11195","PR05","Open","Active","10","1","","","Non-Enrol","8","7","","",""
"3710","104407","2","11699","PR05","Closed","Tentative","10","1","","","Non-Enrol","10","0","","",""
"3720","104231","1","24347","LE01","Open","Active","10","1","","","Non-Enrol","225","224","","",""
"3705","107400","1","92354","LE01","Open","Active","10","S04","","","Non-Enrol","25","16","","",""
"3710","107654","1","10365","SE01","Open","Active","10","1","","","Non-Enrol","20","16","","",""
"3720","104878","1","21226","TU04","Closed","Active","10","1","","","Non-Enrol","22","22","","",""
"3710","108836","1","11117","TU02","Open","Active","10","1","","","Non-Enrol","16","13","","",""
"3710","104413","1","12444","PR06","Open","Active","10","1","","","Non-Enrol","8","3","","",""
"3720","108152","1","22220","SG03","Closed","Active","10","1","","","Non-Enrol","54","54","","",""
"3710","103559","1","14030","PR01","Open","Active","10","1","","","Non-Enrol","92","87","","",""
"3710","108260","1","11122","PM02","Open","Active","11","1","","","Non-Enrol","10","4","","",""
"3710","104415","1","14604","WR05","Open","Active","10","1","","","Non-Enrol","16","15","","",""
"3720","106923","1","22245","PR01","Open","Active","10","1","","","Non-Enrol","60","59","","",""
"3720","105877","1","28453","TU18","Closed","Stop Enrl","28","1","","","Non-Enrol","24","0","","",""
"3720","108236","1","21482","WR21","Open","Active","10","1","","","Non-Enrol","10","0","","",""
"3744","108893","1","42066","TU01","Open","Active","10","1","","","Non-Enrol","5","2","","",""
"3710","108192","1","11393","TE03","Open","Active","10","1","","","Non-Enrol","10","0","","",""
"3710","106305","1","12191","WR03","Open","Active","10","1","","","Non-Enrol","30","29","","",""
"3720","100164","1","22230","LA03","Open","Active","10","1","","","Non-Enrol","47","46","","",""
"3720","104277","1","21661","TU07","Open","Active","10","1","","","Non-Enrol","10","8","","",""
"3710","100196","1","19112","LEC0","Open","Active","10","1","","","Non-Enrol","5","3","","",""
"3710","104099","1","19042","PR11","Open","Active","10","1","","","Non-Enrol","9","8","","",""
"3710","019345","1","14035","PR01","Open","Active","10","1","","","Non-Enrol","35","22","","",""
"3742","108914","1","40219","TU01","Open","Active","10","1","","","Non-Enrol","30","24","","",""
"3720","008078","1","20745","RE10","Open","Active","10","FY2","","","Non-Enrol","14","13","","",""
"3720","108288","1","21935","TU01","Open","Active","10","1","","","Non-Enrol","30","15","","",""
"3720","005543","1","22767","LA12","Closed","Active","10","1","","","Non-Enrol","7","7","","",""
"3720","104991","1","20736","SG29","Closed","Tentative","24","1","","","Non-Enrol","14","0","","",""
"3720","108920","1","28881","TU10","Open","Active","10","1","","","Non-Enrol","20","19","","",""
"3720","101888","1","20514","LA17","Open","Active","10","1","","","Non-Enrol","10","9","","",""
"3720","003249","1","20159","PR03","Closed","Active","10","FY2","","","Non-Enrol","10","10","","",""
"3710","017183","1","14630","TU03","Closed","ToBeCancel","10","1","","","Non-Enrol","16","0","","",""
"3710","017183","1","14628","TU01","Closed","Active","10","1","","","Non-Enrol","17","17","","",""
"3720","108699","1","24108","TU01","Open","Active","10","1","","","Non-Enrol","3","0","","",""
"3710","106743","1","13343","LE01","Open","Active","10","1","","","Non-Enrol","66","62","","",""
"3720","108193","1","21538","TE06","Open","Active","10","1","","","Non-Enrol","10","0","","",""
"3744","105946","1","42261","TU01","Open","Active","10","1","","","Non-Enrol","5","1","","",""
"3715","108529","1","95279","TU03","Open","Active","10","1","","","Non-Enrol","22","21","","",""
"3710","105579","1","12512","CO02","Open","Active","10","1","","","Non-Enrol","40","26","","",""
"3720","106270","1","20693","TU01","Closed","Active","10","1","","","Non-Enrol","0","0","","",""
"3720","008880","1","28639","PR05","Open","Active","10","1","","","Non-Enrol","5","4","","",""
"3705","104450","1","92079","PR06","Open","Active","10","S01","","","Non-Enrol","8","3","","",""
"3715","108529","1","95277","TU05","Open","Active","10","1","","","Non-Enrol","23","21","","",""
"3710","107038","1","15442","SG01","Closed","Active","10","1","","","Non-Enrol","11","11","","",""
"3720","105877","2","24977","PR05","Closed","Active","10","1","","","Non-Enrol","0","0","","",""
"3720","105369","1","20454","WR01","Open","Active","10","1","","","Non-Enrol","15","2","","",""
"3710","102171","1","18668","CL05","Open","Active","12","FY1","","","Non-Enrol","15","7","","",""
"3720","005543","1","23079","LA05","Open","Active","10","1","","","Non-Enrol","7","5","","",""
"3720","102351","1","20803","TU14","Closed","Tentative","10","1","","","Non-Enrol","20","0","","",""
"3720","108152","1","22221","SG02","Closed","Active","10","1","","","Non-Enrol","42","42","","",""
"3710","013637","1","15013","PR02","Open","Active","10","1","","","Non-Enrol","106","102","","",""
"3720","105875","1","21269","PR02","Open","Active","10","1","","","Non-Enrol","60","22","","",""
"3710","108369","1","14386","WR02","Closed","Tentative","11","1","","","Non-Enrol","20","0","","",""
"3720","104991","1","20723","SG16","Closed","Tentative","17","1","","","Non-Enrol","14","0","","",""
"3710","003288","2","15370","TU02","Open","Active","10","1","","","Non-Enrol","40","31","","",""
"3710","105877","1","13816","WR03","Open","Active","9999","1","","","Non-Enrol","60","54","","",""
"3710","104416","1","12007","TU02","Open","Active","10","1","","","Non-Enrol","20","1","","",""
"3720","104707","1","22081","TU08","Closed","Active","10","1","","","Non-Enrol","27","27","","",""
"3710","104402","1","11604","WR01","Open","Active","10","1","","","Non-Enrol","15","10","","",""
"3710","105046","1","12655","LE01","Open","Active","10","1","","","Non-Enrol","120","97","","",""
"3710","108700","1","14207","TU01","Open","Active","10","1","","","Non-Enrol","10","0","","",""
"3710","104989","1","14861","TU01","Open","Active","10","1","","","Non-Enrol","30","25","","",""
"3710","104857","1","10263","PR01","Open","Active","10","1","","","Non-Enrol","60","8","","",""
"3710","104282","1","11507","TU02","Open","Active","10","1","","","Non-Enrol","25","24","","",""
"3710","100279","1","10656","PR04","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3710","109036","1","18732","TU01","Open","Active","10","1","","","Non-Enrol","40","34","","",""
"3710","016878","1","10578","WR19","Open","Active","10","1","","","Non-Enrol","30","28","","",""
"3710","107825","1","13967","TU01","Open","Active","10","1","","","Non-Enrol","20","18","","",""
"3710","108966","1","12527","TU02","Open","Active","10","1","","","Non-Enrol","40","18","","",""
"3710","105064","1","14086","TU14","Open","Active","10","1","","","Non-Enrol","20","12","","",""
"3720","105524","1","24680","PR03","Open","Active","10","1","","","Non-Enrol","44","30","","",""
"3720","105671","1","22889","TU01","Closed","Active","10","1","","","Non-Enrol","5","5","","",""
"3710","106525","1","11287","WR04","Open","Active","13","1","","","Non-Enrol","28","23","","",""
"3710","018097","1","18440","CL02","Closed","Active","10","FY1","","","Non-Enrol","12","12","","",""
"3720","108670","1","22358","WR03","Closed","Active","10","1","","","Non-Enrol","35","35","","",""
"3720","101887","1","24470","PR02","Open","Active","10","1","","","Non-Enrol","40","24","","",""
"3720","108672","1","24216","TU03","Closed","Active","10","1","","","Non-Enrol","25","25","","",""
"3710","105877","1","12078","PR01","Open","Active","9999","1","","","Non-Enrol","36","27","","",""
"3710","105905","1","10247","PR01","Open","Active","10","1","","","Non-Enrol","20","5","","",""
"3720","106979","1","28965","TU08","Closed","Active","10","1","","","Non-Enrol","4","4","","",""
"3720","104991","1","20727","SG20","Closed","Active","19","1","","","Non-Enrol","14","14","","",""
"3720","105070","1","24062","SG04","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3720","105996","1","24632","TU01","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3720","108123","1","21124","TU01","Closed","Active","10","1","","","Non-Enrol","25","25","","",""
"3710","105894","1","10607","LA05","Closed","Active","10","1","","","Non-Enrol","5","5","","",""
"3720","106764","1","20207","WR02","Open","Active","10","1","","","Non-Enrol","10","0","","",""
"3720","009786","2","22987","LA06","Open","Active","10","1","","","Non-Enrol","38","37","","",""
"3720","005704","1","21140","TU01","Closed","Active","10","1","","","Non-Enrol","27","27","","",""
"3710","005543","1","11040","LA04","Open","Active","10","1","","","Non-Enrol","25","22","","",""
"3720","106534","1","24822","SE01","Closed","Active","10","1","","","Non-Enrol","137","137","","",""
"3710","106765","1","11986","WR05","Open","Active","10","1","","","Non-Enrol","10","0","","",""
"3720","106444","1","22015","TU07","Closed","Active","10","FY2","","","Non-Enrol","9","9","","",""
"3720","007743","1","21149","TU01","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3710","104405","1","11632","WR01","Closed","Active","10","1","","","Non-Enrol","8","8","","",""
"3710","017183","1","14625","PR05","Open","Active","10","1","","","Non-Enrol","50","45","","",""
"3720","104234","1","22339","LE01","Closed","ToBeCancel","10","1","","","Non-Enrol","110","0","","",""
"3742","105770","1","40151","TU01","Open","Active","10","1","","","Non-Enrol","5","2","","",""
"3710","105872","1","11545","PR02","Open","Active","10","1","","","Non-Enrol","20","14","","",""
"3710","106523","1","11888","WR03","Closed","Active","10","1","","","Non-Enrol","0","5","","",""
"3720","106571","1","20765","WR06","Open","Active","10","1","","","Non-Enrol","20","0","","",""
"3720","106481","1","21742","PR01","Open","Active","10","1","","","Non-Enrol","45","26","","",""
"3720","008078","1","25310","PR02","Closed","Active","10","FY2","","","Non-Enrol","10","10","","",""
"3720","105116","1","24050","TU02","Open","Active","10","1","","","Non-Enrol","20","17","","",""
"3720","104457","1","24476","PR01","Open","Active","10","1","","","Non-Enrol","10","4","","",""
"3710","106323","1","12204","TU01","Open","Active","10","1","","","Non-Enrol","25","23","","",""
"3720","005704","1","21137","TU04","Closed","Active","10","1","","","Non-Enrol","28","28","","",""
"3720","104845","1","20857","TU03","Closed","Active","10","1","","","Non-Enrol","100","100","","",""
"3710","003989","1","12723","PR01","Open","Active","10","1","","","Non-Enrol","40","30","","",""
"3720","104098","1","20578","LE01","Open","Active","9999","1","","","Non-Enrol","70","60","","",""
"3710","104439","1","13650","PR04","Open","Active","10","1","","","Non-Enrol","6","4","","",""
"3710","108235","1","11741","WR01","Open","Active","10","1","","","Non-Enrol","20","0","","",""
"3710","104363","1","10378","WR01","Open","Active","10","1","","","Non-Enrol","30","21","","",""
"3720","007312","1","23569","PR04","Open","Active","10","1","","","Non-Enrol","72","63","","",""
"3720","012136","2","28422","FL01","Closed","Tentative","10","1","","","Non-Enrol","10","0","","",""
"3710","017183","1","14656","TU29","Closed","ToBeCancel","10","1","","","Non-Enrol","15","0","","",""
"3720","108189","1","21522","TE02","Open","Active","10","1","","","Non-Enrol","20","6","","",""
"3720","101887","1","24454","LA11","Closed","Active","10","1","","","Non-Enrol","20","20","","",""
"3720","104442","1","23235","PR01","Closed","Active","10","1","","","Non-Enrol","35","37","","",""
"3710","105010","1","15265","LE01","Open","Active","10","1","","","Non-Enrol","270","243","","",""
"3720","106765","1","22741","WR06","Open","Active","10","1","","","Non-Enrol","20","2","","",""
"3710","106472","1","10450","TU04","Closed","Active","10","FY1","","","Non-Enrol","22","22","","",""
"3710","101943","1","13491","PR03","Closed","Active","10","1","","","Non-Enrol","7","8","","",""
"3710","101399","1","14702","PR07","Open","Active","10","1","","","Non-Enrol","20","16","","",""
"3720","007312","1","23895","WR09","Closed","Tentative","10","1","","","Non-Enrol","20","0","","",""
"3710","104314","1","11776","TU02","Open","Active","10","1","","","Non-Enrol","3","2","","",""
"3710","101879","1","12458","LA01","Closed","Active","10","1","","","Non-Enrol","12","12","","",""
"3720","106473","1","23139","TU03","Closed","Active","10","FY2","","","Non-Enrol","22","22","","",""
"3710","104101","1","19045","PR16","Open","Active","10","1","","","Non-Enrol","5","3","","",""
"3710","104263","1","13265","PR03","Open","Active","10","1","","","Non-Enrol","4","1","","",""
"3710","106633","1","13657","TU03","Open","Active","10","1","","","Non-Enrol","22","7","","",""
"3720","108366","2","21186","LE01","Open","Active","10","1","","","Non-Enrol","56","53","","",""
"3720","108149","1","21725","LE01","Open","Active","10","1","","","Non-Enrol","457","430","","",""
"3710","108819","1","15305","WR03","Closed","Active","10","1","","","Non-Enrol","25","25","","",""
"3742","105848","1","40160","TU01","Open","Active","10","1","","","Non-Enrol","5","0","","",""
"3720","101419","1","20425","PR01","Open","Active","10","1","","","Non-Enrol","40","38","","",""
"3710","013637","1","15038","TU22","Open","Active","10","1","","","Non-Enrol","21","20","","",""
"3710","019786","1","13094","LA12","Open","Active","10","1","","","Non-Enrol","42","30","","",""
"3710","105644","1","11517","TU01","Closed","Active","10","1","","","Non-Enrol","40","40","","",""
"3710","105064","1","14079","TU07","Open","Active","10","1","","","Non-Enrol","20","18","","",""
"3720","002137","1","21779","LA21","Open","Active","10","1","","","Non-Enrol","10","7","","",""
"3710","105282","1","13512","TU01","Open","Active","10","1","","","Non-Enrol","40","38","","",""
"3720","108050","1","24894","WR02","Closed","Tentative","10","1","","","Non-Enrol","20","0","","",""
"3720","108920","1","25027","TU05","Open","Active","10","1","","","Non-Enrol","22","21","","",""
"3720","105877","2","24978","WR05","Open","Active","10","1","","","Non-Enrol","7","6","","",""
"3720","106547","1","28322","SE05","Open","Active","11","FY2","","","Non-Enrol","104","92","","",""
"3720","007025","1","20872","TU01","Closed","Active","10","1","","","Non-Enrol","9","9","","",""
"3720","106356","1","20926","TU07","Open","Active","10","1","","","Non-Enrol","22","21","","",""
