"Eff_Date","Course_ID","Offer_Nbr","Acad_Group","Subject","Catalogue","Approved","Campus","Sch_Print","Cat_Print","Print","Acad_Org","Career","Schedule_Course","Band_ID","Rq_Group","Discp_Grp_Cd","Field_of_Ed_Cd"
"01/01/2017","005295","1","SCI","AGRONOMY","3008RW","A","ROSE","Y","Y","Y","SCHAG&WINE","UGRD","Y","2","","1101","059999"
"01/01/2017","005305","1","DENT","DENT","6004HO","A","HOSP","Y","Y","Y","DENTAL","PGCW","N","3","","0807","060701"
"01/01/2017","005340","1","CON","PERF","6008B","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0604","100101"
"01/01/2017","005344","1","MATH","PURE MTH","7023","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","Y","2","","0501","010101"
"01/01/2017","005385","1","CON","MUSIC","1013B","A","NTRCE","Y","Y","Y","CASM","UGRD","N","1","","0605","100101"
"01/01/2017","005543","1","MATH","STATS","1000","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","","0501","010103"
"01/01/2017","005543","3","MATH","STATS","1000BR","A","BRAD","Y","N","Y","MATHSCI","NAWD","Y","2","","0501","010103"
"01/01/2017","005554","1","ECIC","TECHCOMM","5007","A","NTRCE","Y","Y","Y","ECIC","PGCW","N","3","002201","","080399"
"01/01/2017","005596","1","ECO","ECON","7103","A","NTRCE","Y","N","Y","ECONOMICSS","PGCW","N","3","002063","0901","091901"
"01/01/2017","005611","1","ECO","ECON","7114","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","Y","3","","0901","081101"
"01/01/2017","005633","1","ECO","ECON","7044","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","Y","3","","0901","091901"
"01/01/2017","005672","2","MED","PUB HLTH","7031","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061301"
"01/01/2017","005675","1","MATH","STATS","3005","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","","0501","010103"
"01/01/2017","005689","1","MATH","COMP SCI","7022","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","","0503","020119"
"01/01/2017","005700","1","MATH","APP MTH","4016B","A","NTRCE","Y","N","Y","MATHSCI","UGRD","N","2","","0501","010199"
"01/01/2017","005704","1","ARTS","PHIL","1103","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","Y","1","","0103","091701"
"01/01/2017","005711","1","MATH","COMP SCI","7023","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","","0503","020103"
"01/01/2017","005740","1","SCI","ENV BIOL","2005","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","002164","0401","010905"
"01/01/2017","005760","1","ECO","ECON","7086","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","N","3","002063","0901","091901"
"01/01/2017","005761","1","ECO","ECON","7087","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","N","3","002063","0901","091901"
"01/01/2017","005770","1","DENT","DENT","1000HO","A","HOSP","Y","Y","Y","DENTAL","UGRD","Y","3","","0807","060701"
"01/01/2017","005782","1","MATH","PURE MTH","4004B","A","NTRCE","Y","N","Y","MATHSCI","UGRD","N","2","","0501","010101"
"01/01/2017","005787","1","SCI","GEOLOGY","3008","A","NTRCE","Y","Y","Y","SCHPHYSCI","UGRD","Y","2","","0402","010705"
"01/01/2017","005819","1","MATH","APP MTH","7044","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","Y","2","","0501","010101"
"01/01/2017","005875","1","CON","MUSIC","1015B","A","NTRCE","Y","Y","Y","CASM","UGRD","N","1","","0605","100101"
"01/01/2017","005876","2","BUS","MANAGEMT","7039NA","A","NGA","Y","Y","Y","BUSSCH","PGCW","N","3","002195","0904","080301"
"01/01/2017","005876","1","BUS","MANAGEMT","7039PT","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","N","3","002195","0904","080301"
"01/01/2017","005876","3","BUS","MANAGEMT","7039FT","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","N","3","002195","0904","080301"
"01/01/2017","005904","1","DENT","DENT","8052BHO","A","HOSP","Y","Y","Y","DENTAL","PGCW","N","3","","0807","060701"
"01/01/2017","005912","1","ECO","ECON","7100","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","Y","3","","0901","091901"
"01/01/2017","005939","1","BUS","MANAGEMT","7040","A","NTRCE","N","N","Y","BUSSCH","PGCW","Y","3","002451","0904","080315"
"01/01/2017","005939","2","BUS","MANAGEMT","7040NA","A","NGA","N","N","Y","BUSSCH","PGCW","N","3","002190","0904","080315"
"01/01/2017","005991","1","ECO","ECON","7117","A","NTRCE","Y","N","Y","ECONOMICSS","PGCW","N","3","002063","0901","091901"
"01/01/2017","005994","1","ECO","ECON","7118","A","NTRCE","Y","N","Y","ECONOMICSS","PGCW","N","3","002063","0901","091901"
"01/01/2017","006001","1","ARTS","PHIL","1101","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","Y","1","","0103","091701"
"01/01/2017","006005","2","BUS","MANAGEMT","7041NA","A","NGA","Y","Y","Y","BUSSCH","PGCW","N","3","002196","0904","080505"
"01/01/2017","006005","1","BUS","MANAGEMT","7041","A","NTRCE","N","N","Y","BUSSCH","PGCW","N","3","002196","0904","080505"
"01/01/2017","006031","2","MATH","COMP SCI","7026NA","A","NGA","Y","N","Y","COMPSCI","PGCW","N","2","","0503","020199"
"01/01/2017","006031","1","MATH","COMP SCI","7026","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","002476","0503","020199"
"01/01/2017","006055","1","BUS","MANAGEMT","7042","A","NTRCE","N","N","Y","BUSSCH","PGCW","N","3","002203","0904","080301"
"01/01/2017","006055","2","BUS","MANAGEMT","7042NA","A","NGA","Y","Y","Y","BUSSCH","PGCW","N","3","002199","0904","080301"
"01/01/2017","006080","1","SCI","PHYSICS","7004","A","NTRCE","Y","Y","Y","SCHPHYSCI","PGCW","Y","2","","0403","010301"
"01/01/2017","006100","1","DENT","DENT","7150HO","A","HOSP","N","N","Y","DENTAL","PGCW","Y","3","","0807","060701"
"01/01/2017","006100","2","DENT","DENT","7150HO","A","HOSP","Y","Y","Y","DENTAL","PGRS","N","3","","0807","060701"
"01/01/2017","006101","1","CON","MUSIC","2016B","A","NTRCE","Y","Y","Y","CASM","UGRD","N","1","","0605","099999"
"01/01/2017","006107","1","ECO","ECON","7121","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","Y","3","","0901","091901"
"01/01/2017","006126","1","ECO","ECON","7122","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","Y","3","","0901","091901"
"01/01/2017","006135","1","ECO","ECON","7123","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","N","3","","0901","091901"
"01/01/2017","006142","1","MED","MEDIC ST","1103B","A","NTRCE","Y","Y","Y","MEDICINE","UGRD","Y","3","","0806","060100"
"01/01/2017","006160","1","ECO","ECON","7050","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","N","3","","0901","091901"
"01/01/2017","006163","1","ECO","ECON","7108","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","N","3","002063","0901","091901"
"01/01/2017","006187","1","MED","PUB HLTH","7111","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","N","2","","0809","061300"
"01/01/2017","006201","1","ECO","ECON","7134B","A","NTRCE","Y","N","Y","ECONOMICSS","PGCW","N","3","002063","0901","091901"
"01/01/2017","006202","1","ECO","ECON","7109","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","Y","3","002063","0901","091901"
"01/01/2017","006215","1","ENG","ELEC ENG","7015","A","NTRCE","Y","Y","Y","ELECENG","PGCW","Y","2","","0703","031303"
"01/01/2017","006235","1","CON","MUSIC","2017B","A","NTRCE","Y","Y","Y","CASM","UGRD","N","1","","0605","100101"
"01/01/2017","006263","2","MATH","COMP SCI","3006NA","A","NGA","Y","N","Y","COMPSCI","UGRD","Y","2","","0503","020103"
"01/01/2017","006263","1","MATH","COMP SCI","3006","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","","0503","020103"
"01/01/2017","006293","1","MATH","COMP SCI","7031","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","N","2","","0503","020103"
"01/01/2017","006293","2","MATH","COMP SCI","7031NA","A","NGA","Y","N","Y","COMPSCI","PGCW","N","2","","0503","020103"
"01/01/2017","006342","1","MED","ANAT SC","3103","A","NTRCE","Y","Y","Y","MEDSCI","UGRD","Y","2","","0401","010913"
"01/01/2017","006362","5","LAW","COMMLAW","1004EX","A","EXT","Y","Y","Y","LAWS","UGRD","N","3","","0907","090901"
"01/01/2017","006362","4","LAW","COMMLAW","1004NA","A","NGA","Y","Y","Y","LAWS","UGRD","Y","3","","0907","090901"
"01/01/2017","006362","3","LAW","COMMLAW","1004BR","A","BRAD","Y","N","Y","LAWS","UGRD","Y","3","","0907","090901"
"01/01/2017","006362","1","LAW","COMMLAW","1004","A","NTRCE","Y","Y","Y","LAWS","UGRD","Y","3","","0907","090901"
"01/01/2017","006378","1","MATH","COMP SCI","3007","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","","0503","020119"
"01/01/2017","006378","2","MATH","COMP SCI","3007EX","A","EXT","Y","Y","Y","COMPSCI","UGRD","N","2","","0503","020119"
"01/01/2017","006378","3","MATH","COMP SCI","3007NA","A","NGA","Y","N","Y","COMPSCI","UGRD","Y","2","","0503","020119"
"01/01/2017","006410","2","BUS","MANAGEMT","7044NA","A","NGA","Y","Y","Y","BUSSCH","PGCW","Y","3","002451","0904","080301"
"01/01/2017","006410","3","BUS","MANAGEMT","7044","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","Y","3","002451","0904","080301"
"01/01/2017","006435","1","ECO","ECON","7051","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","Y","3","","0901","091903"
"01/01/2017","006461","3","BUS","MANAGEMT","7045","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","N","3","","0904","080505"
"01/01/2017","006461","2","BUS","MANAGEMT","7045NA","A","NGA","N","N","Y","BUSSCH","PGCW","N","3","002190","0904","080505"
"01/01/2017","006473","1","BUS","COMMERCE","4000B","A","NTRCE","Y","Y","Y","BUSSCH","UGRD","N","3","","0903","080301"
"01/01/2017","006492","1","PROF","AGRIBUS","7031","A","NTRCE","Y","Y","Y","GFS","PGCW","N","3","","1101","080301"
"01/01/2017","006501","1","MATH","APP MTH","7045","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","Y","2","","0501","010101"
"01/01/2017","006608","1","CON","MUSIC","   6B","A","NTRCE","N","N","N","CASM","NAWD","N","1","","0605","100101"
"01/01/2017","006611","1","ECO","ECON","7052","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","Y","3","","0901","091901"
"01/01/2017","006621","1","MATH","COMP SCI","7036","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","002098","0503","020103"
"01/01/2017","006626","1","DENT","DENT","2000HO","A","HOSP","Y","Y","Y","DENTAL","UGRD","Y","3","","0807","060701"
"01/01/2017","006676","1","MATH","PURE MTH","4005B","A","NTRCE","Y","N","Y","MATHSCI","UGRD","N","2","","0501","010101"
"01/01/2017","006753","1","DENT","DENT","5000HO","A","HOSP","Y","Y","Y","DENTAL","UGRD","Y","3","","0807","060701"
"01/01/2017","006760","1","DENT","ODONT","6008BHO","A","HOSP","Y","Y","Y","DENTAL","PGCW","Y","3","","","060701"
"01/01/2017","006781","1","ENG","C&ENVENG","2058","A","NTRCE","Y","N","Y","CIV&ENVENG","UGRD","N","2","","0702","039905"
"01/01/2017","006794","1","MATH","COMP SCI","7039","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","002476","0503","020113"
"01/01/2017","006794","2","MATH","COMP SCI","7039NA","A","NGA","Y","N","Y","COMPSCI","PGCW","Y","2","","0503","020113"
"01/01/2017","006807","1","ECO","ECON","7058","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","Y","3","","0901","091901"
"01/01/2017","006812","2","BUS","MANAGEMT","7046NA","A","NGA","Y","Y","Y","BUSSCH","PGCW","N","3","002451","0904","080301"
"01/01/2017","006812","3","BUS","MANAGEMT","7046","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","Y","3","002451","0904","080301"
"01/01/2017","006827","1","MATH","STATS","7014","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","Y","2","","0501","010103"
"01/01/2017","006837","1","P&CE","ARB","5000","A","NTRCE","Y","Y","Y","P&CONTED","PGCW","N","3A","","","080399"
"01/01/2017","006839","1","P&CE","ARB","5010","A","NTRCE","Y","Y","Y","P&CONTED","PGCW","N","3A","","","080399"
"01/01/2017","006841","1","CON","MUSIC","2019B","A","NTRCE","Y","Y","Y","CASM","UGRD","N","1","","0605","100101"
"01/01/2017","006859","1","ENG","C&ENVENG","3007","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","Y","2","","0702","030903"
"01/01/2017","006870","1","ENG","ELEC ENG","7017","A","NTRCE","Y","Y","Y","ELECENG","PGCW","N","2","","0703","031307"
"01/01/2017","006878","1","SCI","CHEM","1200","A","NTRCE","Y","Y","Y","SCHPHYSCI","UGRD","Y","2","","0405","010501"
"01/01/2017","006878","3","SCI","CHEM","1200BR","A","BRAD","Y","N","Y","SCHPHYSCI","NAWD","Y","2","","0405","010501"
"01/01/2017","006878","4","SCI","CHEM","1200ND","A","NTRCE","Y","Y","Y","SCHPHYSCI","UGRD","Y","2","","0405","010501"
"01/01/2017","006900","1","MED","ANAT SC","3102","A","NTRCE","Y","Y","Y","MEDSCI","UGRD","Y","2","","0401","010913"
"01/01/2017","006919","1","BUS","MANAGEMT","7079","A","NTRCE","N","N","Y","BUSSCH","PGCW","N","3","","0904","080301"
"01/01/2017","006919","2","BUS","MANAGEMT","7079NA","A","NGA","N","N","Y","BUSSCH","PGCW","N","3","002190","0904","080301"
"01/01/2017","006936","2","BUS","MANAGEMT","7081NA","A","NGA","Y","Y","Y","BUSSCH","PGCW","Y","3","002451","0904","080301"
"01/01/2017","006936","3","BUS","MANAGEMT","7081","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","Y","3","002451","0904","080301"
"01/01/2017","006962","1","BUS","MANAGEMT","7049","A","NTRCE","N","N","Y","BUSSCH","PGCW","N","3","","0904","080505"
"01/01/2017","006962","2","BUS","MANAGEMT","7049NA","A","NGA","N","N","Y","BUSSCH","PGCW","N","3","002190","0904","080505"
"01/01/2017","007020","1","SCI","HORTICUL","3001WT","A","WAITE","Y","Y","Y","SCHAG&WINE","UGRD","N","2","","1101","050301"
"01/01/2017","007023","1","SCI","ANIML SC","3019RW","A","ROSE","Y","Y","Y","SCHVETSCI","UGRD","Y","2","","1102","059901"
"01/01/2017","007024","1","MATH","COMP SCI","7041","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","N","2","","0503","020107"
"01/01/2017","007025","1","SCI","MICRO","3001","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","002140","0401","010911"
"01/01/2017","007041","1","ARTS","ARTH","5204","A","NTRCE","Y","Y","Y","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007041","2","ARTS","ARTH","5204EX","A","EXT","Y","Y","Y","ARTHIST","PGCW","Y","1","","0102","090305"
"01/01/2017","007046","1","SCI","BIOMET","7000WT","A","WAITE","Y","Y","Y","SCHAG&WINE","PGCW","Y","2","","1101","010103"
"01/01/2017","007056","1","ARTS","ARTH","5200","A","NTRCE","N","N","N","ARTHIST","PGCW","N","1","","0102","100301"
"01/01/2017","007062","2","ARTS","ARTH","5203EX","A","EXT","Y","Y","Y","ARTHIST","PGCW","Y","1","","0102","090305"
"01/01/2017","007062","1","ARTS","ARTH","5203","A","NTRCE","N","N","N","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007072","1","SCI","SOIL&WAT","3010","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","001997","1101","010703"
"01/01/2017","007090","1","BUS","MANAGEMT","7090","A","NTRCE","N","N","Y","BUSSCH","PGCW","N","3","","0904","080301"
"01/01/2017","007090","2","BUS","MANAGEMT","7090NA","A","NGA","Y","Y","Y","BUSSCH","PGCW","N","3","002190","0904","080301"
"01/01/2017","007097","1","ARTS","ARTH","5201","A","NTRCE","Y","Y","Y","ARTHIST","PGCW","Y","1","","0102","090305"
"01/01/2017","007113","1","MATH","STATS","3006","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","","0501","010103"
"01/01/2017","007117","1","MED","PHYSIOL","3001","A","NTRCE","Y","Y","Y","MEDSCI","UGRD","Y","2","002229","0401","010913"
"01/01/2017","007130","1","ARTS","ARTH","5202","A","NTRCE","N","N","N","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007144","1","ARTS","ARTH","5208","A","NTRCE","N","N","N","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007159","1","ARTS","ARTH","5209","A","NTRCE","Y","Y","Y","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007159","2","ARTS","ARTH","5209EX","A","EXT","N","N","N","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007183","2","MED","PUB HLTH","1002BR","A","BRAD","Y","Y","Y","PUBLICHLTH","NAWD","N","2","","0809","061300"
"01/01/2017","007183","1","MED","PUB HLTH","1002","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","N","2","","0809","061300"
"01/01/2017","007209","1","ARTS","ARTH","5211","A","NTRCE","Y","Y","Y","ARTHIST","PGCW","Y","1","","0102","090305"
"01/01/2017","007212","1","CON","MUSIC","2020B","A","NTRCE","Y","Y","Y","CASM","UGRD","N","1","","0605","100101"
"01/01/2017","007256","1","ARTS","ARTH","5212","A","NTRCE","N","N","N","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007256","2","ARTS","ARTH","5212EX","A","EXT","N","N","N","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007258","1","MED","PUB HLTH","7108","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061399"
"01/01/2017","007261","1","ARTS","ARTH","5213","A","NTRCE","N","N","N","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007263","1","ECO","ECON","1005","A","NTRCE","Y","Y","Y","ECONOMICSS","UGRD","Y","3","","0901","091901"
"01/01/2017","007263","2","ECO","ECON","1005BR","A","BRAD","Y","N","Y","ECONOMICSS","NAWD","Y","3","","0901","091901"
"01/01/2017","007284","1","DENT","DENT","8007HO","A","HOSP","Y","Y","Y","DENTAL","PGCW","N","3","000973","0807","060701"
"01/01/2017","007293","1","MED","NURSING","7005","A","NTRCE","Y","Y","Y","CLINNURSE","PGCW","N","5A","","0803","060300"
"01/01/2017","007312","1","SCI","CHEM","1201","A","NTRCE","Y","Y","Y","SCHPHYSCI","UGRD","Y","2","","0405","010501"
"01/01/2017","007312","2","SCI","CHEM","1201BR","A","BRAD","Y","Y","Y","SCHPHYSCI","NAWD","N","2","","0405","010501"
"01/01/2017","007338","1","SCI","ENV BIOL","3012WT","A","WAITE","Y","Y","Y","SCHBIOSCI","UGRD","N","2","","0401","010711"
"01/01/2017","007347","1","ARTS","LING","5011","A","NTRCE","Y","Y","Y","LINGUISTIC","PGCW","N","5A","","0105","070115"
"01/01/2017","007382","1","SCI","AGRIC","7014WT","A","WAITE","Y","Y","Y","SCHAG&WINE","PGCW","Y","2","","1101","050101"
"01/01/2017","007462","1","ARTS","ENGL","1104","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","N","1","002431","0101","091501"
"01/01/2017","007467","1","MATH","STATS","7016","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","N","2","","0501","010103"
"01/01/2017","007469","1","MED","NURSING","6117OL","A","OL","Y","Y","Y","CLINNURSE","PGCW","Y","5A","","0803","060301"
"01/01/2017","007510","1","MED","PUB HLTH","7105TB","A","THBRT","Y","Y","Y","PUBLICHLTH","PGCW","N","2","","0809","061301"
"01/01/2017","007513","1","MATH","COMP SCI","7044","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","N","2","","0503","020117"
"01/01/2017","007515","1","MATH","APP MTH","4011B","A","NTRCE","Y","N","Y","MATHSCI","UGRD","N","2","","0501","020103"
"01/01/2017","007547","1","SCI","OENOLOGY","3037WT","A","WAITE","Y","Y","Y","SCHAG&WINE","UGRD","Y","2","","1101","019905"
"01/01/2017","007547","2","SCI","OENOLOGY","3037WA","A","UWA","Y","N","Y","SCINCESFO","UGRD","N","2","","1101","019905"
"01/01/2017","007669","1","ECO","ECON","7062","A","NTRCE","Y","Y","Y","ECONOMICSS","PGCW","Y","3","","0901","091901"
"01/01/2017","007743","1","ARTS","PHIL","1110","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","Y","1","","0103","091701"
"01/01/2017","007769","1","ARTS","CHIN","1001","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","Y","1","","0105","091515"
"01/01/2017","007772","1","LAW","LAW","7025","A","NTRCE","Y","Y","Y","LAWS","PGCW","Y","3","","0906","090999"
"01/01/2017","007794","1","ARTS","ARTH","5206","A","NTRCE","Y","Y","Y","ARTHIST","PGCW","Y","1","","0102","091303"
"01/01/2017","007806","1","ARTS","ARTH","5207","A","NTRCE","Y","Y","Y","ARTHIST","PGCW","Y","1","","0102","091303"
"01/01/2017","007807","1","ARTS","ARTH","5520","A","NTRCE","Y","Y","Y","ARTHIST","PGCW","Y","1","","0102","090305"
"01/01/2017","007807","2","ARTS","ARTH","5520EX","A","EXT","Y","Y","Y","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007813","2","ARTS","ARTH","5521BEX","A","EXT","Y","Y","Y","ARTHIST","PGCW","N","1","","0102","090305"
"01/01/2017","007813","1","ARTS","ARTH","5521B","A","NTRCE","Y","Y","Y","ARTHIST","PGCW","Y","1","","0102","090305"
"01/01/2017","007828","1","SCI","PHYSICS","3002","A","NTRCE","Y","Y","Y","SCHPHYSCI","UGRD","Y","2","","0403","010301"
"01/01/2017","007832","1","WY","ABORIG","0015","A","NTRCE","Y","Y","Y","WILTOYERLO","NAWD","Y","1","","0104","090399"
"01/01/2017","007850","1","DENT","DENT","8012BHO","A","HOSP","Y","Y","Y","DENTAL","PGCW","N","3","","0807","060701"
"01/01/2017","007918","1","CON","MUSIC","   7B","A","NTRCE","N","N","N","CASM","NAWD","N","1","","0605","100101"
"01/01/2017","007933","1","MATH","COMP SCI","7045","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","N","2","","0503","020117"
"01/01/2017","007965","1","MATH","PURE MTH","7038","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","Y","2","","0501","010101"
"01/01/2017","007994","1","WY","ABORIG","0016","A","NTRCE","Y","Y","Y","WILTOYERLO","NAWD","Y","5A","","0104","079900"
"01/01/2017","007997","1","MED","ANAT SC","3104","A","NTRCE","Y","Y","Y","MEDSCI","UGRD","Y","2","","0401","010913"
"01/01/2017","008026","1","MED","PUB HLTH","7106","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061311"
"01/01/2017","008077","1","ENG","C&ENVENG","2025","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","Y","2","","0702","030903"
"01/01/2017","008078","1","MED","MEDIC ST","3101B","A","NTRCE","Y","Y","Y","MEDICINE","UGRD","Y","3","","0806","060100"
"01/01/2017","008097","1","MED","MEDIC ST","3102BHO","A","HOSP","Y","Y","Y","MEDICINE","UGRD","Y","3","","0806","060100"
"01/01/2017","008122","1","CON","MUSIC","1018B","A","NTRCE","Y","Y","Y","CASM","UGRD","N","1","","0605","100101"
"01/01/2017","008131","1","ARCH","ARCH","9000","A","NTRCE","Y","N","Y","ARCH&URBD","NAWD","Y","2","","1001","040101"
"01/01/2017","008146","1","MED","MEDIC ST","3103B","A","NTRCE","Y","Y","Y","MEDICINE","UGRD","Y","3","","0806","060100"
"01/01/2017","008156","1","SCI","PHYSICS","7016","A","NTRCE","Y","Y","Y","SCHPHYSCI","PGCW","Y","2","","0403","010301"
"01/01/2017","008158","1","WY","ABORIG","0017","A","NTRCE","Y","Y","Y","WILTOYERLO","NAWD","Y","1","","0104","090311"
"01/01/2017","008217","1","ARTS","LING","5004","A","NTRCE","Y","Y","Y","LINGUISTIC","PGCW","Y","1","","0105","091521"
"01/01/2017","008242","3","BUS","MANAGEMT","7086","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","Y","3","002451","0904","080301"
"01/01/2017","008242","2","BUS","MANAGEMT","7086NA","A","NGA","Y","Y","Y","BUSSCH","PGCW","Y","3","002451","0904","080301"
